"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.989234306136873,1.01639152200052,1.02131246056641,0.945242250225016,0.990241676270476,1.05987572216291,0.989999102446533,0.945609444003511,0.9866951991513,1.00339258539064,0.966751735858492,1.03426959475863,1.08304327288864,0.95891759009282,1.00252564201551,1.03456744433983,0.987519046727582,1.01507756445468,1.03254763297659,0.992928707236863
0.981974066537562,1.00663762617043,0.999628880785685,0.953638887187758,1.01219253988133,1.06058953929192,0.981430486511893,0.969515410087009,1.00557571798519,0.992841335596178,0.978875059136647,1.03368171186485,1.08488246553951,0.971504372917896,1.01601854500807,1.03897246104871,0.981058027726008,1.02109126025452,1.0409367250538,0.966819058577247
0.976892736073144,0.986793669742395,1.00113736775732,0.947677527624446,1.01063264936671,1.03359585258186,0.937555164574683,0.967122267691434,1.0200736633608,0.974160151722522,0.993993133763582,1.02854643302885,1.08062333756499,0.940712669599781,1.00659349249207,1.04532338271372,0.976995556519005,1.01522109452045,1.02914892288379,1.00403037208309
0.979047794343721,0.982932724415903,1.01376056459218,0.95070899791881,1.00757956932648,1.00020432209067,0.924448294846981,0.993745058005822,1.01311299473363,0.96259007460439,1.00485727094277,1.01649731651437,1.07979533855336,0.935774394426454,0.980594436122148,1.031572425719,0.976071666578197,1.02101791549404,1.03344518722078,1.01756666349258
0.991131791320611,0.987587097172077,1.0385979965981,0.953176125048721,0.996269120348348,1.00898623014191,0.918014523391884,0.999130116178518,1.0161090374801,0.965509089369182,1.0106053225118,1.00193145040072,1.06765960247689,0.909240364142514,0.964838367880274,1.02845481012887,0.953886375789197,1.03624469748115,1.02421364791099,1.00634222814853
0.980728646656927,0.970367111717537,1.01930816505677,0.940808521266424,0.988269251054332,1.01781721583845,0.905890276500233,1.00790214371624,1.01645443990789,0.97792853170857,1.00806805791108,1.0103851087265,1.07440186248892,0.911152473040585,0.935234189846192,1.02144806510637,0.942391608578271,1.04766776467747,1.00746226002513,1.00250659000578
0.963450233198669,0.966800072052939,1.02886996293537,0.945934289059628,0.984614538690712,1.0036985245666,0.936198919109692,1.00921063368779,1.02039864978764,0.960759975858584,0.995578856871542,1.02122495111457,1.06966201697711,0.930992912527208,0.939280294648481,1.01250945241438,0.944431152806098,1.0608013276481,1.03086817517008,1.00427340002456
0.965527939799122,0.972585197413099,1.03631647755738,0.959733962533993,1.00268246355068,1.02146327961626,0.947077243533556,0.981760697078188,1.02871393086875,0.952162686685462,1.02656888709308,1.04174248464655,1.08212950926946,0.94144924746964,0.943558483455734,1.00710841451987,0.960314651298956,1.06987098608815,1.04092427050089,1.03642807031486
0.966466685479536,1.00254467666715,1.05900993552034,0.953710100747659,0.996206713973542,1.04866505373085,0.952036217711262,0.991089185509285,1.02169684383544,0.954761918913221,1.01887960629282,1.0180360584656,1.07718839368168,0.951058791669307,0.952432151769373,0.99159365187214,0.972363759624109,1.07977332621322,1.04596970166369,1.05220141316991
0.974656737380723,1.02577063287441,1.07701925528017,0.972245816604561,0.997141759154857,1.05747311307936,0.954969972693472,0.986856678974545,1.04000390705952,0.963842928704955,0.98820517617569,1.00731037366316,1.06513226875927,0.940102246418585,0.953483485740421,0.982887117887126,0.97920543149948,1.06748078233961,1.06192245753163,1.05532299989173
